time,id,value
2017/10/18 10:14,5313067,1
2017/10/18 10:14,3517541,1
2017/10/18 10:16,380634,1
2017/10/18 10:17,6973971,1
2017/10/18 10:18,3688763,1
2017/10/18 10:20,6157800,1
2017/10/18 10:20,8002182,1
2017/10/18 10:22,9210483,1
2017/10/18 10:25,1829796,1
2017/10/18 10:25,796485,1
2017/10/18 10:26,8847272,1
2017/10/18 10:28,2802344,1
2017/10/18 10:30,4691950,1
2017/10/18 10:32,6985197,1
2017/10/18 10:33,3837821,2
2017/10/18 10:36,295092,1
2017/10/18 10:39,2977515,1
2017/10/18 10:39,6169276,1
2017/10/18 10:44,8661104,1
2017/10/18 10:46,1086314,2
2017/10/18 10:46,8561742,1
2017/10/18 10:47,7552533,1
2017/10/18 10:48,5410797,1
2017/10/18 10:49,7308993,1
2017/10/18 10:51,1778018,1
2017/10/18 10:52,1423405,1
2017/10/18 11:04,7006173,1
2017/10/18 11:04,1140972,1
2017/10/18 11:10,6177636,1
2017/10/18 11:12,2284992,1
2017/10/18 11:13,4947901,1
2017/10/18 11:13,7143210,1
2017/10/18 11:15,1489744,2
2017/10/18 11:15,7143321,1
2017/10/18 11:16,9059574,1
2017/10/18 11:16,2674193,1
2017/10/18 11:18,5699658,1
2017/10/18 11:19,1131311,1
2017/10/18 11:20,7753079,1
2017/10/18 11:21,3977698,1
2017/10/18 11:23,2404072,1
2017/10/18 11:23,4586149,1
2017/10/18 11:24,3966480,1
2017/10/18 11:27,4825088,2
2017/10/18 11:32,105291,1
2017/10/18 11:32,5966071,1
2017/10/18 11:34,2822108,1
2017/10/18 11:36,9881459,1
2017/10/18 11:37,7508353,1
2017/10/18 11:37,568674,1
2017/10/18 11:38,2500772,1
2017/10/18 11:39,3370760,1
2017/10/18 11:40,2578228,1
2017/10/18 11:40,729701,1
2017/10/18 11:41,3271900,1
2017/10/18 11:41,5235405,1
2017/10/18 11:41,1424128,1
2017/10/18 11:43,7143407,1
2017/10/18 11:47,230141,1
2017/10/18 11:48,3370760,2
2017/10/18 11:49,597242,1
2017/10/18 11:51,9951747,2
2017/10/18 11:51,9270221,1
2017/10/18 11:57,8847272,1
2017/10/18 12:00,7895020,1
2017/10/18 12:00,1370883,1
2017/10/18 12:02,9745585,1
2017/10/18 12:02,1341981,1
2017/10/18 12:03,3327839,1
2017/10/18 12:04,5210394,1
2017/10/18 12:05,7047139,1
2017/10/18 12:05,4739441,1
2017/10/18 12:05,2307890,1
2017/10/18 12:14,3200058,1
2017/10/18 12:15,7811405,1
2017/10/18 12:15,8661104,1
2017/10/18 12:16,6715304,1
2017/10/18 12:22,1471592,1
2017/10/18 12:24,8626873,1
2017/10/18 12:24,5418238,1
2017/10/18 12:26,6685091,1
2017/10/18 12:27,7991549,1
2017/10/18 12:28,7488823,1
2017/10/18 12:29,8277299,2
2017/10/18 12:31,7864166,1
2017/10/18 12:32,6061514,1
2017/10/18 12:34,6853405,1
2017/10/18 12:35,2387496,1
2017/10/18 12:35,1377030,1
2017/10/18 12:38,1631593,1
2017/10/18 12:41,4128492,1
2017/10/18 12:41,3520490,1
2017/10/18 12:42,9854563,1
2017/10/18 12:43,8163945,2
2017/10/18 12:43,6651285,1
2017/10/18 12:43,8661104,1
2017/10/18 12:43,2232279,1
2017/10/18 12:44,8253282,1
2017/10/18 12:45,3409329,1
2017/10/18 12:48,2232279,1
2017/10/18 12:51,2778746,1
2017/10/18 12:53,4918698,1
2017/10/18 13:01,3170328,1
2017/10/18 13:05,5195429,1
2017/10/18 13:06,7839423,1
2017/10/18 13:06,4463449,1
2017/10/18 13:08,3538499,1
2017/10/18 13:09,1379705,1
2017/10/18 13:09,1474736,1
2017/10/18 13:11,7732733,1
2017/10/18 13:12,155801,1
2017/10/18 13:15,4738545,1
2017/10/18 13:17,429749,1
2017/10/18 13:18,5661032,1
2017/10/18 13:19,3631293,1
2017/10/18 13:22,2640147,1
2017/10/18 13:22,337398,1
2017/10/18 13:23,5530815,1
2017/10/18 13:28,5624109,1
2017/10/18 13:30,8415111,1
2017/10/18 13:30,2901172,1
2017/10/18 13:32,7323756,1
2017/10/18 13:39,900491,2
2017/10/18 13:40,390299,1
2017/10/18 13:41,3517541,1
2017/10/18 13:43,2606136,1
2017/10/18 13:43,6886495,1
2017/10/18 13:43,5996881,2
2017/10/18 13:44,7433584,1
2017/10/18 13:44,9483013,1
2017/10/18 13:44,557663,1
2017/10/18 13:49,4348301,1
2017/10/18 13:49,5383957,1
2017/10/18 13:56,7382969,1
2017/10/18 13:57,1646693,1
2017/10/18 14:01,3180006,1
2017/10/18 14:06,1357680,1
2017/10/18 14:06,2977515,1
2017/10/18 14:07,6731584,1
2017/10/18 14:10,7842763,1
2017/10/18 14:11,4610476,2
2017/10/18 14:13,2055813,2
2017/10/18 14:13,8806829,1
2017/10/18 14:15,1043643,1
2017/10/18 14:20,3154999,1
2017/10/18 14:22,4610476,2
2017/10/18 14:23,3869365,1
2017/10/18 14:24,772307,1
2017/10/18 14:25,8341712,1
2017/10/18 14:25,2863115,1
2017/10/18 14:30,2836119,1
2017/10/18 14:31,1425981,1
2017/10/18 14:31,8010790,1
2017/10/18 14:32,3321167,1
2017/10/18 14:32,7895020,1
2017/10/18 14:37,7500478,1
2017/10/18 14:37,7599455,1
2017/10/18 14:37,8478095,1
2017/10/18 14:37,9848279,1
2017/10/18 14:38,5676924,1
2017/10/18 14:38,7864166,1
2017/10/18 14:38,9952621,1
2017/10/18 14:39,9881459,1
2017/10/18 14:41,3101157,1
2017/10/18 14:41,9927713,1
2017/10/18 14:43,7985835,1
2017/10/18 14:44,4610476,1
2017/10/18 14:46,2977515,1
2017/10/18 14:50,950751,1
2017/10/18 14:52,1465506,1
2017/10/18 14:53,4882311,1
2017/10/18 14:55,1097639,1
2017/10/18 14:55,886986,1
2017/10/18 14:59,4843126,1
2017/10/18 14:59,7508195,1
2017/10/18 15:05,2387496,1
2017/10/18 15:07,6089324,1
2017/10/18 15:08,2165354,1
2017/10/18 15:13,5676924,1
2017/10/18 15:13,7769717,1
2017/10/18 15:14,5960673,1
2017/10/18 15:14,1921336,1
2017/10/18 15:15,3096717,2
2017/10/18 15:16,7500478,1
2017/10/18 15:17,3825045,1
2017/10/18 15:17,640846,1
2017/10/18 15:22,2454917,1
2017/10/18 15:24,7817534,1
2017/10/18 15:24,4328517,1
2017/10/18 15:26,8594764,1
2017/10/18 15:27,4825088,1
2017/10/18 15:27,105291,2
2017/10/18 15:29,9812678,1
2017/10/18 15:30,2978535,2
2017/10/18 15:33,6688231,1
2017/10/18 15:34,3482784,1
2017/10/18 15:34,8029232,2
2017/10/18 15:40,8074222,1
2017/10/18 15:42,3457509,1
2017/10/18 15:42,2386241,1
2017/10/18 15:43,1855703,1
2017/10/18 15:44,176941,2
2017/10/18 15:44,6061702,1
2017/10/18 15:52,2306370,1
2017/10/18 15:53,671657,1
2017/10/18 15:56,4869182,1
2017/10/18 15:59,2707376,1
2017/10/18 16:01,5067976,1
2017/10/18 16:02,3591382,1
2017/10/18 16:02,3109586,2
2017/10/18 16:02,8146173,2
2017/10/18 16:03,8312964,1
2017/10/18 16:03,6152993,1
2017/10/18 16:05,9745585,1
2017/10/18 16:08,957888,1
2017/10/18 16:09,9059574,1
2017/10/18 16:12,7842763,1
2017/10/18 16:14,5704533,1
2017/10/18 16:18,1370883,1
2017/10/18 16:21,9318028,1
2017/10/18 16:23,7819254,1
2017/10/18 16:24,3331951,2
2017/10/18 16:26,7496724,1
2017/10/18 16:28,8926146,1
2017/10/18 16:28,7308993,1
2017/10/18 16:29,777621,1
2017/10/18 16:30,3492971,1
2017/10/18 16:31,7496724,1
2017/10/18 16:32,5306022,1
2017/10/18 16:34,4088940,2
2017/10/18 16:37,2579549,1
2017/10/18 16:37,7753079,1
2017/10/18 16:41,9848279,1
2017/10/18 16:42,5462342,1
2017/10/18 16:44,6930260,1
2017/10/18 16:49,7099160,1
2017/10/18 16:51,5611417,1
2017/10/18 16:51,5270387,1
2017/10/18 16:53,1459763,1
2017/10/18 16:55,5624109,1
2017/10/18 16:59,4315270,1
2017/10/18 17:01,5210394,1
2017/10/18 17:05,4191550,1
2017/10/18 17:09,8053981,1
2017/10/18 17:10,5469726,1
2017/10/18 17:12,2365008,1
2017/10/18 17:12,6103229,2
2017/10/18 17:14,5347108,1
2017/10/18 17:17,3194489,1
2017/10/18 17:20,5228699,2
2017/10/18 17:21,2921957,1
2017/10/18 17:27,3194489,1
2017/10/18 17:35,6497787,2
2017/10/18 17:37,6560238,2
2017/10/18 17:40,4691950,1
2017/10/18 17:40,7729651,1
2017/10/18 17:42,1515968,1
2017/10/18 17:44,5611417,1
2017/10/18 17:45,3778820,1
2017/10/18 17:48,8847272,1
2017/10/18 17:50,9298745,1
2017/10/18 17:50,6524086,1
2017/10/18 17:50,3102671,1
2017/10/18 17:52,6177636,1
2017/10/18 17:59,4609040,1
2017/10/18 18:06,6268968,2
2017/10/18 18:09,7891989,1
2017/10/18 18:10,8626873,1
2017/10/18 18:10,4909903,1
2017/10/18 18:12,525920,1
2017/10/18 18:12,2050873,1
2017/10/18 18:13,348541,1
2017/10/18 18:13,6579997,1
2017/10/18 18:14,337398,1
2017/10/18 18:16,4704208,1
2017/10/18 18:19,8724582,1
2017/10/18 18:20,6165439,1
2017/10/18 18:20,9817961,1
2017/10/18 18:23,4529390,1
2017/10/18 18:23,9290561,1
2017/10/18 18:25,7153428,1
2017/10/18 18:28,535013,1
2017/10/18 18:28,754961,1
2017/10/18 18:28,8114762,1
2017/10/18 18:30,383602,2
2017/10/18 18:35,3840781,1
2017/10/18 18:40,1970129,1
2017/10/18 18:42,8341712,1
2017/10/18 18:43,6268968,1
2017/10/18 18:44,6249130,1
2017/10/18 18:49,1853133,1
2017/10/18 18:50,5864382,1
2017/10/18 18:52,3321167,1
2017/10/18 18:52,1465506,1
2017/10/18 18:52,9375061,1
2017/10/18 18:52,4507518,1
2017/10/18 18:52,8415111,1
2017/10/18 18:53,6457010,1
2017/10/18 18:56,1334257,2
2017/10/18 18:57,7761747,1
2017/10/18 18:58,429749,1
2017/10/18 19:00,1224494,1
2017/10/18 19:04,7122815,1
2017/10/18 19:07,7842763,1
2017/10/18 19:07,3300110,1
2017/10/18 19:08,2406852,1
2017/10/18 19:09,1594381,1
2017/10/18 19:09,2619566,1
2017/10/18 19:10,7447252,1
2017/10/18 19:11,9927713,1
2017/10/18 19:11,8387062,1
2017/10/18 19:13,525920,1
2017/10/18 19:13,929798,2
2017/10/18 19:15,2219603,1
2017/10/18 19:15,9210483,2
2017/10/18 19:17,1221594,2
2017/10/18 19:18,9525701,1
2017/10/18 19:18,7991549,1
2017/10/18 19:19,9641494,1
2017/10/18 19:20,2284992,1
2017/10/18 19:22,7692227,1
2017/10/18 19:23,3340175,1
2017/10/18 19:24,7338760,1
2017/10/18 19:27,2902233,1
2017/10/18 19:28,4575062,1
2017/10/18 19:28,554522,1
2017/10/18 19:31,2978535,1
2017/10/18 19:33,4463449,1
2017/10/18 19:34,8134532,1
2017/10/18 19:36,6753835,1
2017/10/18 19:37,5235405,1
2017/10/18 19:38,6043223,1
2017/10/18 19:39,2270116,1
2017/10/18 19:41,4905142,1
2017/10/18 19:41,7580203,1
2017/10/18 19:47,9535694,1
2017/10/18 19:50,4287170,1
2017/10/18 19:52,1471592,3
2017/10/18 19:52,406214,1
2017/10/18 19:56,2436394,1
2017/10/18 19:57,2778746,1
2017/10/18 19:59,8524641,1
2017/10/18 20:02,373004,1
2017/10/18 20:02,491623,1
2017/10/18 20:04,9797191,1
2017/10/18 20:04,6400423,1
2017/10/18 20:07,9298745,1
2017/10/18 20:08,754961,2
2017/10/18 20:09,8561742,2
2017/10/18 20:13,9782992,1
2017/10/18 20:14,568395,1
2017/10/18 20:16,7006173,1
2017/10/18 20:16,6346031,1
2017/10/18 20:18,2365008,1
2017/10/18 20:18,4316113,1
2017/10/18 20:19,6936779,1
2017/10/18 20:19,3450525,2
2017/10/18 20:21,4088940,1
2017/10/18 20:21,2978863,1
2017/10/18 20:30,1526895,1
2017/10/18 20:34,3517541,1
2017/10/18 20:36,772307,1
2017/10/18 20:36,1379705,1
2017/10/18 20:36,9137843,1
2017/10/18 20:37,4865662,1
2017/10/18 20:38,3817993,1
2017/10/18 20:38,7787038,1
2017/10/18 20:38,3817993,1
2017/10/18 20:40,5347269,1
2017/10/18 20:40,4334065,1
2017/10/18 20:43,1610401,1
2017/10/18 20:46,8163945,2
2017/10/18 20:47,4142804,1
2017/10/18 20:47,1471592,2
2017/10/18 20:48,5278252,1
2017/10/18 20:52,7491004,1
2017/10/18 20:54,2165354,1
2017/10/18 20:55,3631293,1
2017/10/18 21:00,4225331,2
2017/10/18 21:03,4893367,1
2017/10/18 21:03,9339137,1
2017/10/18 21:05,8806829,1
2017/10/18 21:07,8964341,1
2017/10/18 21:07,6062064,1
2017/10/18 21:10,7839492,1
2017/10/18 21:27,1436035,1
2017/10/18 21:33,3777244,1
2017/10/18 21:34,7147565,1
2017/10/18 21:35,4610476,1
2017/10/18 21:41,1559589,2
2017/10/18 21:43,3825045,1
2017/10/18 21:55,9634919,2
2017/10/19 6:05,4941355,1
2017/10/19 6:08,223619,1
2017/10/19 6:10,307731,1
2017/10/19 6:17,1646693,2
2017/10/19 6:17,1041134,1
2017/10/19 6:21,203809,1
2017/10/19 6:25,9927713,1
2017/10/19 6:27,7552533,2
2017/10/19 6:27,5345341,1
2017/10/19 6:33,4187633,1
2017/10/19 6:37,3774792,1
2017/10/19 6:42,6217149,1
2017/10/19 6:43,3210571,1
2017/10/19 6:45,7753079,1
2017/10/19 6:47,3666842,1
2017/10/19 6:51,4679466,1
2017/10/19 6:52,4858527,1
2017/10/19 6:55,3271900,1
2017/10/19 6:59,7753079,1
2017/10/19 7:01,3694121,2
2017/10/19 7:01,4738545,1
2017/10/19 7:02,466231,1
2017/10/19 7:03,8312964,1
2017/10/19 7:03,995106,1
2017/10/19 7:06,1735843,1
2017/10/19 7:08,53284,1
2017/10/19 7:09,5478964,1
2017/10/19 7:10,7839423,1
2017/10/19 7:13,1559589,1
2017/10/19 7:13,3432834,1
2017/10/19 7:14,1029943,1
2017/10/19 7:15,3370760,1
2017/10/19 7:17,67285,1
2017/10/19 7:18,8769684,1
2017/10/19 7:19,7554127,2
2017/10/19 7:22,3759506,1
2017/10/19 7:23,1594381,1
2017/10/19 7:24,7732733,1
2017/10/19 7:28,9851565,1
2017/10/19 7:33,7508195,2
2017/10/19 7:35,2895939,1
2017/10/19 7:35,6930260,1
2017/10/19 7:36,7307999,1
2017/10/19 7:36,2428472,1
2017/10/19 7:36,8594764,1
2017/10/19 7:37,440717,1
2017/10/19 7:39,3659079,1
2017/10/19 7:42,9375061,1
2017/10/19 7:44,1847047,1
2017/10/19 7:47,6886495,1
2017/10/19 7:47,6143345,1
2017/10/19 7:49,1855703,1
2017/10/19 7:50,2029796,1
2017/10/19 7:50,176941,1
2017/10/19 7:51,9760555,1
2017/10/19 7:52,635049,1
2017/10/19 7:55,5103340,1
2017/10/19 7:58,8761488,2
2017/10/19 8:02,6169276,1
2017/10/19 8:03,7599448,1
2017/10/19 8:04,6284181,1
2017/10/19 8:05,990404,2
2017/10/19 8:06,8387062,1
2017/10/19 8:06,3396704,1
2017/10/19 8:08,1594381,1
2017/10/19 8:09,53284,1
2017/10/19 8:09,5917140,1
2017/10/19 8:09,4287170,1
2017/10/19 8:13,1970129,2
2017/10/19 8:17,6436439,1
2017/10/19 8:18,5532229,1
2017/10/19 8:20,4494781,1
2017/10/19 8:21,2662833,1
2017/10/19 8:23,8524641,1
2017/10/19 8:23,2579549,1
2017/10/19 8:29,3926521,1
2017/10/19 8:31,1559589,1
2017/10/19 8:31,1334257,1
2017/10/19 8:37,1735843,1
2017/10/19 8:42,3200058,1
2017/10/19 8:45,6062064,1
2017/10/19 8:46,1639344,1
2017/10/19 8:47,8847272,1
2017/10/19 8:53,1317883,1
2017/10/19 8:54,2895939,1
2017/10/19 8:54,9118284,2
2017/10/19 8:57,1697803,1
2017/10/19 8:59,1107876,1
2017/10/19 8:59,729701,2
2017/10/19 8:59,8751997,1
2017/10/19 9:00,9932743,1
2017/10/19 9:01,6068550,1
2017/10/19 9:02,9719006,1
2017/10/19 9:04,8561742,1
2017/10/19 9:06,4882311,1
2017/10/19 9:08,7861157,2
2017/10/19 9:08,557663,1
2017/10/19 9:10,7938010,2
2017/10/19 9:11,3894696,1
2017/10/19 9:16,2374774,1
2017/10/19 9:20,5917140,1
2017/10/19 9:26,7732733,1
2017/10/19 9:27,5727696,1
2017/10/19 9:32,7046839,1
2017/10/19 9:35,9848279,1
2017/10/19 9:35,4067448,1
2017/10/19 9:35,9059574,1
2017/10/19 9:37,8299438,1
2017/10/19 9:37,1107876,1
2017/10/19 9:41,92067,1
2017/10/19 9:41,1477560,1
